Time,1Hash,AntPool,BTC.TOP,BTC.com,BTCC Pool,BW.COM,BitClub Network,BitFury,Bitcoin.com,F2Pool,GBMiners,SlushPool,Unknown,ViaBTC,others
2019-04-07 00:00:00 UTC,,6.111031134716572e+18,2.5730657409332936e+18,,,,9.64899652849985e+17,6.432664352333234e+17,9.64899652849985e+17,5.467764699483249e+18,,6.111031134716572e+18,1.7368193751299731e+19,5.146131481866587e+18,
2019-04-08 00:00:00 UTC,,6.283183896736744e+18,4.084069532878884e+18,,,,1.570795974184186e+18,2.1991143638578604e+18,6.283183896736744e+17,4.3982287277157207e+18,,5.340706312226232e+18,1.8535392495373394e+19,3.455751143205209e+18,
2019-04-09 00:00:00 UTC,,6.059218675618513e+18,4.145781199107403e+18,,,,3.1890624608518487e+18,2.2323437225962941e+18,,4.4646874451925883e+18,,3.826874953022218e+18,1.4350781073833316e+19,3.826874953022218e+18,
2019-04-10 00:00:00 UTC,,5.09569384221946e+18,3.1848086513871626e+18,,,,6.369617302774324e+17,1.5924043256935813e+18,3.184808651387162e+17,7.325059898190473e+18,,4.140251246803311e+18,2.0701256234016555e+19,4.140251246803311e+18,
2019-04-11 00:00:00 UTC,,5.712975080715039e+18,4.126037558294194e+18,,,,1.2695500179366753e+18,3.8086500538100255e+18,3.173875044841688e+17,4.760812567262533e+18,,3.491262549325857e+18,2.1899737809407648e+19,4.443425062778363e+18,
2019-04-12 00:00:00 UTC,,6.639351321235055e+18,3.793915040705746e+18,,,,9.484787601764365e+17,9.484787601764365e+17,,7.587830081411492e+18,,5.058553387607662e+18,1.612413892299942e+19,6.639351321235055e+18,
2019-04-13 00:00:00 UTC,,6.043705795469861e+18,4.4532569019251604e+18,,,,6.3617955741788e+17,6.3617955741788e+17,9.542693361268201e+17,4.7713466806341e+18,,3.1808977870894003e+18,2.0039656058663223e+19,2.2266284509625802e+18,
2019-04-14 00:00:00 UTC,,7.327354609951391e+18,1.9114838112916672e+18,,,,3.185806352152779e+17,6.371612704305558e+17,3.185806352152779e+17,3.8229676225833344e+18,,2.8672257169375007e+18,1.8477676842486116e+19,3.185806352152779e+18,
2019-04-15 00:00:00 UTC,,5.052328728732679e+18,2.841934909912132e+18,,,,1.578852727728962e+18,2.210393818820547e+18,3.1577054554579245e+17,6.315410910915848e+18,,4.736558183186887e+18,1.9577773823839134e+19,3.157705455457924e+18,
2019-04-16 00:00:00 UTC,,5.439854936543031e+18,2.8799232016992517e+18,,,,1.2799658674218895e+18,6.399829337109448e+17,1.2799658674218895e+18,5.439854936543031e+18,,6.399829337109449e+18,2.0479453878750233e+19,2.559931734843779e+18,
2019-04-17 00:00:00 UTC,,4.747149258526478e+18,2.5318129378807885e+18,,,,6.329532344701971e+17,1.2659064689403942e+18,3.1647661723509856e+17,6.64600896193707e+18,,3.797719406821183e+18,2.0570980120281407e+19,3.1647661723509857e+18,
2019-04-18 00:00:00 UTC,,7.635304570960106e+18,1.9088261427400266e+18,,,,9.544130713700133e+17,2.226963833196698e+18,6.362753809133422e+17,6.044616118676752e+18,,7.317166880503436e+18,1.7497572975116915e+19,3.1813769045667113e+18,
2019-04-19 00:00:00 UTC,,6.044686154897675e+18,1.5907068828678093e+18,,,,6.362827531471237e+17,1.9088482594413711e+18,1.2725655062942474e+18,5.726544778324113e+18,,5.408403401750552e+18,2.3224320489870017e+19,2.545131012588495e+18,
2019-04-20 00:00:00 UTC,,4.139915117291954e+18,2.866095081202122e+18,,,,9.553650270673741e+17,1.273820036089832e+18,1.273820036089832e+18,2.866095081202122e+18,,5.732190162404244e+18,2.0062665568414855e+19,2.547640072179664e+18,
2019-04-21 00:00:00 UTC,,5.6775557291535e+18,5.046716203692e+18,,,,1.8925185763845e+18,3.785037152769e+18,3.1541976273075e+17,7.25465454280725e+18,,4.731296440961249e+18,1.987144505203725e+19,2.523358101846e+18,
2019-04-22 00:00:00 UTC,,2.2258499433584617e+18,3.815742760043077e+18,,,,3.179785633369231e+17,2.5438285066953846e+18,6.359571266738461e+17,5.087657013390769e+18,,3.497764196706154e+18,2.130456374357385e+19,3.179785633369231e+18,
2019-04-23 00:00:00 UTC,,2.8226957067418655e+18,2.1954299941325622e+18,,,,9.408985689139552e+17,1.2545314252186068e+18,1.5681642815232586e+18,5.018125700874427e+18,,5.018125700874427e+18,1.442711139001398e+19,3.136328563046517e+18,
2019-04-24 00:00:00 UTC,,6.071237486785522e+18,3.1953881509397484e+18,,,,2.236771705657824e+18,3.1953881509397484e+18,6.390776301879497e+17,6.390776301879497e+18,,5.751698671691548e+18,2.045048416601439e+19,4.154004596221673e+18,
2019-04-25 00:00:00 UTC,,8.435605192186714e+18,4.0615876851269366e+18,,,,1.5621491096642063e+18,2.49943857546273e+18,1.249719287731365e+18,4.3740175070597775e+18,,4.0615876851269366e+18,1.6246350740507746e+19,2.1870087535298888e+18,
2019-04-26 00:00:00 UTC,,6.632181629998362e+18,5.053090765713038e+18,,,,9.474545185711946e+17,6.316363457141298e+17,2.526545382856519e+18,4.105636247141843e+18,,3.4739999014277135e+18,2.0212363062852153e+19,4.105636247141843e+18,
2019-04-27 00:00:00 UTC,,6.787657144346647e+18,3.2322176877841167e+18,,,,9.696653063352352e+17,1.2928870751136468e+18,6.464435375568234e+17,5.494770069232999e+18,,5.494770069232999e+18,1.8423640820369467e+19,1.9393306126704704e+18,
2019-04-28 00:00:00 UTC,,3.992602319577699e+18,5.835341851690483e+18,,,,1.8427395321127841e+18,3.378355808873437e+18,9.213697660563921e+17,3.378355808873437e+18,,5.221095340986222e+18,2.3034244151409803e+19,2.4569860428170455e+18,
2019-04-29 00:00:00 UTC,,6.311980036203644e+18,5.365183030773097e+18,,,,1.8935940108610934e+18,2.5247920144814577e+18,3.155990018101822e+17,5.996381034393462e+18,,5.049584028962915e+18,1.862034110680075e+19,5.365183030773097e+18,
2019-04-30 00:00:00 UTC,,6.959034638679168e+18,4.744796344553978e+18,,,,1.265279025214394e+18,2.530558050428788e+18,9.489592689107956e+17,3.7958370756431826e+18,,2.846877806732387e+18,1.897918537821591e+19,2.2142382941251901e+18,
2019-05-01 00:00:00 UTC,,6.063072163350243e+18,2.5528724898316815e+18,,,,1.2764362449158408e+18,2.2337634286027213e+18,6.382181224579204e+17,4.1484177959764823e+18,,3.8293087347475226e+18,2.9358033633064337e+19,4.1484177959764823e+18,3.191090612289602e+17
2019-05-02 00:00:00 UTC,,6.95137902365909e+18,4.1076330594349164e+18,,,,1.5798588690134295e+18,9.479153214080576e+17,1.2638870952107436e+18,7.267350797461775e+18,,5.687491928448346e+18,2.68576007732283e+19,3.475689511829545e+18,
2019-05-03 00:00:00 UTC,,4.367815993540585e+18,4.367815993540585e+18,,,,2.807881710133233e+18,,,4.055829136859115e+18,,4.991789706903525e+18,2.308702739442881e+19,3.7438422801776445e+18,
2019-05-04 00:00:00 UTC,,6.842905229603211e+18,3.910231559773264e+18,,,,1.3034105199244214e+18,1.6292631499055265e+18,1.955115779886632e+18,3.584378929792158e+18,,3.584378929792158e+18,1.6944336759017476e+19,3.258526299811053e+18,
2019-05-05 00:00:00 UTC,,4.697389109907927e+18,4.0263335227782226e+18,,,,,1.6776389678242596e+18,3.355277935648519e+17,4.0263335227782226e+18,,4.0263335227782226e+18,2.0467195407455965e+19,4.0263335227782226e+18,
2019-05-06 00:00:00 UTC,,5.313202060913801e+18,4.3169766744924636e+18,,,,1.3283005152284503e+18,1.9924507728426757e+18,9.962253864213379e+17,6.641502576142252e+18,,6.309427447335139e+18,1.8596207213198307e+19,4.649051803299577e+18,
2019-05-07 00:00:00 UTC,,7.024141410362902e+18,2.675863394423962e+18,,,,1.337931697211981e+18,2.341380470120967e+18,3.3448292430299526e+17,5.01724386454493e+18,,4.682760940241934e+18,1.638966329084677e+19,2.675863394423962e+18,
2019-05-08 00:00:00 UTC,,6.632397605040315e+18,3.647818682772174e+18,,,,6.632397605040315e+17,1.326479521008063e+18,9.948596407560472e+17,4.311058443276205e+18,,6.632397605040315e+18,2.288177173738909e+19,3.3161988025201577e+18,
2019-05-09 00:00:00 UTC,,6.371314844071649e+18,2.347326521500081e+18,,,,1.3413294408571894e+18,1.6766618010714865e+18,6.706647204285947e+17,7.377311924714541e+18,,6.035982483857352e+18,2.2131935774143623e+19,2.347326521500081e+18,
2019-05-10 00:00:00 UTC,,6.282322231670833e+18,4.298431000616885e+18,,,,1.9838912310539471e+18,9.919456155269736e+17,6.612970770179825e+17,5.621025154652851e+18,,1.322594154035965e+18,1.8516318156503507e+19,1.6532426925449562e+18,
2019-05-11 00:00:00 UTC,,4.67955278762202e+18,5.01380655816645e+18,,,,3.3425377054443e+17,1.00276131163329e+18,1.00276131163329e+18,6.016567869799739e+18,,4.34529901707759e+18,1.8383957379943647e+19,2.67403016435544e+18,
2019-05-12 00:00:00 UTC,,6.627663723137215e+18,4.63936460619605e+18,,,,9.941495584705823e+17,2.651065489254886e+18,9.941495584705823e+17,5.633514164666633e+18,,7.621813281607797e+18,1.85574584247842e+19,4.3079814200391895e+18,3.3138318615686074e+17
2019-05-13 00:00:00 UTC,,5.374709511369227e+18,5.038790166908649e+18,,,,1.0077580333817299e+18,3.6951127890663434e+18,1.3436773778423068e+18,9.405741644896145e+18,,8.733902955974994e+18,1.7803725256410563e+19,3.6951127890663434e+18,
2019-05-14 00:00:00 UTC,,5.990898256165977e+18,3.3282768089810985e+18,,,,6.656553617962196e+17,2.329793766286769e+18,1.3313107235924393e+18,6.989381298860307e+18,,3.3282768089810985e+18,2.3630765343765803e+19,2.9954491280829885e+18,
2019-05-15 00:00:00 UTC,,5.634227645402254e+18,4.639952178566563e+18,,,,1.6571257780594867e+18,2.982826400507076e+18,1.6571257780594867e+18,5.965652801014152e+18,,5.302802489790358e+18,1.855980871426625e+19,2.651401244895179e+18,3.3142515561189734e+17
2019-05-16 00:00:00 UTC,,6.410971725156178e+18,3.036776080337137e+18,,,,2.0245173868914248e+18,2.0245173868914248e+18,1.0122586934457124e+18,6.410971725156178e+18,,4.3864543382647537e+18,2.0920012997878055e+19,3.036776080337137e+18,
2019-05-17 00:00:00 UTC,,6.568605633004531e+18,2.9558725348520387e+18,,,,9.852908449506796e+17,9.852908449506796e+17,9.852908449506796e+17,4.598023943103171e+18,,3.6127330981524915e+18,2.463227112376699e+19,4.2695936614529444e+18,
2019-05-18 00:00:00 UTC,,4.0213476342208394e+18,3.0160107256656297e+18,,,,2.0106738171104197e+18,2.0106738171104197e+18,1.0053369085552099e+18,6.702246057034733e+18,,5.696909148479522e+18,2.4463198108176773e+19,2.345786119962156e+18,
2019-05-19 00:00:00 UTC,,6.104118303087592e+18,4.408529885563261e+18,,,,1.0173530505145988e+18,3.052059151543796e+18,3.3911768350486624e+17,5.086765252572994e+18,,5.765000619582726e+18,2.339912016183577e+19,6.104118303087592e+18,
2019-05-20 00:00:00 UTC,,8.526856448553131e+18,4.591384241528609e+18,,,,6.559120345040869e+17,2.2956921207643044e+18,6.559120345040869e+17,5.247296276032695e+18,,4.591384241528609e+18,2.2628965190391e+19,3.607516189772479e+18,
2019-05-21 00:00:00 UTC,,9.30055467748076e+18,2.6573013364230743e+18,,,,9.964880011586528e+17,1.9929760023173056e+18,3.321626670528843e+17,6.643253341057687e+18,,2.989464003475959e+18,2.0261922690225943e+19,5.314602672846149e+18,3.321626670528843e+17
2019-05-22 00:00:00 UTC,,6.421758281218064e+18,5.407796447341529e+18,,,,1.3519491118353823e+18,2.7038982236707645e+18,1.0139618338765366e+18,9.125656504888829e+18,,6.08377100325922e+18,2.1293198511407268e+19,2.7038982236707645e+18,3.379872779588456e+17
2019-05-23 00:00:00 UTC,,7.209202946036982e+18,3.2769104300168105e+18,,,,2.293837301011767e+18,1.6384552150084052e+18,9.830731290050431e+17,5.898438774030258e+18,,4.587674602023534e+18,2.3593755096121033e+19,2.293837301011767e+18,
2019-05-24 00:00:00 UTC,,8.338404053585898e+18,4.3359701078646676e+18,,,,1.3341446485737439e+18,2.0012169728606157e+18,3.3353616214343597e+17,6.003650918581847e+18,,3.668897783577795e+18,2.067924205289303e+19,4.3359701078646676e+18,
2019-05-25 00:00:00 UTC,,5.025452541823082e+18,5.360482711277954e+18,,,,1.3401206778194885e+18,2.680241355638977e+18,6.700603389097443e+17,5.360482711277954e+18,,3.6853318640035937e+18,1.7756598981108224e+19,5.025452541823082e+18,
2019-05-26 00:00:00 UTC,,6.035950412309693e+18,6.371280990771344e+18,,,,6.706611569232993e+17,3.6886363630781466e+18,1.3413223138465987e+18,4.694628098463096e+18,,8.718595040002891e+18,1.8443181815390732e+19,5.365289255386395e+18,
2019-05-27 00:00:00 UTC,,7.637803104200676e+18,4.317019145852556e+18,,,,3.32078395834812e+17,1.992470375008872e+18,9.96235187504436e+17,9.630273479209548e+18,,5.645332729191804e+18,2.2581330916767216e+19,2.324548770843684e+18,
2019-05-28 00:00:00 UTC,,5.629557115065509e+18,3.3115041853326525e+18,,,,6.623008370665306e+17,2.318052929732857e+18,6.623008370665306e+17,8.278760463331631e+18,,6.623008370665305e+18,2.218707804172877e+19,4.636105859465714e+18,
2019-05-29 00:00:00 UTC,,3.3367143016669256e+18,6.673428603333851e+18,,,,1.6683571508334628e+18,2.335700011166848e+18,6.673428603333851e+17,5.672414312833774e+18,,6.006085743000465e+18,2.736105727366879e+19,4.3377285921670036e+18,
2019-05-30 00:00:00 UTC,,7.394126895432764e+18,4.0331601247815076e+18,,,,1.3443867082605025e+18,3.697063447716382e+18,1.3443867082605025e+18,7.730223572497889e+18,,3.697063447716382e+18,1.9157510592712163e+19,5.37754683304201e+18,
2019-05-31 00:00:00 UTC,,6.308221265046263e+18,4.823933908564789e+18,,,,7.421436782407369e+17,1.1132155173611052e+18,7.421436782407369e+17,2.597502873842579e+18,,4.4528620694444206e+18,1.9295735634259157e+19,3.3396465520833157e+18,
2019-06-01 00:00:00 UTC,,8.180445013384672e+18,3.718384096993033e+18,,,,3.718384096993033e+17,2.6028688678951235e+18,1.4873536387972132e+18,5.205737735790247e+18,,4.090222506692336e+18,2.565685026925193e+19,4.833899326090942e+18,
2019-06-02 00:00:00 UTC,,3.695694546656687e+18,4.434833455988025e+18,,,,7.391389093313373e+17,2.2174167279940124e+18,1.1087083639970062e+18,3.695694546656687e+18,,6.652250183982037e+18,2.254373673460579e+19,3.3261250919910185e+18,
2019-06-03 00:00:00 UTC,,5.600781649515341e+18,3.360468989709204e+18,,,,3.733854433010227e+17,1.1201563299030682e+18,,4.10723987631125e+18,,5.600781649515341e+18,1.941604305165318e+19,4.4806253196122726e+18,3.733854433010227e+17
2019-06-04 00:00:00 UTC,,6.966612610818098e+18,3.6666382162200515e+18,,,,1.8333191081100257e+18,2.199982929732031e+18,3.666638216220052e+17,8.066604075684113e+18,,6.966612610818098e+18,2.236649311894232e+19,4.0333020378420567e+18,
2019-06-05 00:00:00 UTC,,8.269411923616237e+18,5.262353042301241e+18,,,,1.5035294406574976e+18,3.382941241479369e+18,1.1276470804931231e+18,8.269411923616237e+18,,4.886470682136867e+18,2.1801176889533714e+19,5.638235402465616e+18,
2019-06-06 00:00:00 UTC,,8.776128303867271e+18,4.022392139272499e+18,,,,,3.291048113950227e+18,1.4626880506445453e+18,7.313440253222727e+18,,2.559704088627954e+18,2.559704088627954e+19,4.3880641519336356e+18,
2019-06-07 00:00:00 UTC,,8.240216323937358e+18,4.869218736872075e+18,,,,7.491105749033961e+17,2.2473317247101885e+18,1.4982211498067922e+18,5.992884599227169e+18,,7.491105749033962e+18,2.4720648971812073e+19,3.3709975870652826e+18,
2019-06-08 00:00:00 UTC,,5.137997551736903e+18,5.504997376860968e+18,,,,7.339996502481289e+17,1.8349991256203223e+18,7.339996502481289e+17,4.0369980763647094e+18,,5.504997376860968e+18,1.871699108132729e+19,2.9359986009925156e+18,3.6699982512406445e+17
2019-06-09 00:00:00 UTC,,5.581592425262623e+18,2.604743131789224e+18,,,,7.442123233683497e+17,3.3489554551575736e+18,1.1163184850525244e+18,7.814229395367671e+18,,7.814229395367671e+18,2.158215737768214e+19,3.7210616168417485e+18,3.7210616168417485e+17
2019-06-10 00:00:00 UTC,,4.825498778104364e+18,6.681459846606042e+18,,,,1.113576641101007e+18,1.8559610685016783e+18,7.423844274006714e+17,8.53742091510772e+18,,4.825498778104364e+18,2.4498686104222155e+19,5.1966909918047e+18,
2019-06-11 00:00:00 UTC,,8.562817505247716e+18,6.701335438889518e+18,,,,7.445928265432797e+17,1.1168892398149196e+18,1.8614820663581993e+18,5.584446199074598e+18,,3.7229641327163986e+18,2.233778479629839e+19,2.606074892901479e+18,
2019-06-12 00:00:00 UTC,,7.411050908094977e+18,8.152155998904475e+18,,,,3.705525454047488e+17,1.4822101816189952e+18,1.4822101816189952e+18,5.558288181071232e+18,,5.187735635666483e+18,1.4451549270785204e+19,4.0760779994522373e+18,3.705525454047488e+17
2019-06-13 00:00:00 UTC,,7.364206436585523e+18,4.78673418378059e+18,,,,3.6821032182927616e+17,2.577472252804933e+18,,4.78673418378059e+18,,5.891365149268419e+18,2.503830188439078e+19,4.78673418378059e+18,
2019-06-14 00:00:00 UTC,,6.685459469198159e+18,7.428288299109065e+18,,,,1.1142432448663598e+18,3.3427297345990794e+18,7.428288299109065e+17,6.685459469198159e+18,,5.571216224331799e+18,2.562759463192627e+19,5.571216224331799e+18,
2019-06-15 00:00:00 UTC,,8.038450015186754e+18,4.749993190792173e+18,,,,7.307681831987958e+17,2.1923045495963876e+18,1.0961522747981938e+18,5.480761373990968e+18,,6.211529557189764e+18,1.936535685476809e+19,5.480761373990968e+18,
2019-06-16 00:00:00 UTC,,7.739983746205103e+18,3.3171358912307584e+18,,,,7.371413091623908e+17,3.3171358912307584e+18,7.371413091623908e+17,5.159989164136736e+18,,4.0542772003931494e+18,1.6585679456153793e+19,5.897130473299126e+18,3.685706545811954e+17
2019-06-17 00:00:00 UTC,,6.257728760276719e+18,2.9448135342478674e+18,,,,7.362033835619668e+17,1.1043050753429503e+18,3.681016917809834e+17,6.257728760276719e+18,,4.417220301371801e+18,2.2086101506859004e+19,4.785321993152784e+18,
2019-06-18 00:00:00 UTC,,9.330434827614892e+18,5.598260896568935e+18,,,,1.1196521793137873e+18,1.4928695724183828e+18,7.464347862091914e+17,6.717913075882723e+18,,6.344695682778126e+18,2.3885913158694126e+19,5.598260896568935e+18,
2019-06-19 00:00:00 UTC,,8.021963059704958e+18,2.917077476256348e+18,,,,,3.281712160788392e+18,1.8231734226602176e+18,6.563424321576784e+18,,6.19878963704474e+18,3.1358582869755744e+19,4.375616214384522e+18,
2019-06-20 00:00:00 UTC,,1.1381268256363565e+19,3.304239171202325e+18,,,,3.671376856891472e+17,2.5699637998240307e+18,3.671376856891472e+17,6.975616028093797e+18,,2.5699637998240307e+18,2.092684808428139e+19,4.4056522282697667e+18,
2019-06-21 00:00:00 UTC,,4.795417375125127e+18,2.951026077000078e+18,,,,1.8443912981250488e+18,1.8443912981250488e+18,7.377565192500195e+17,7.008686932875185e+18,,3.6887825962500977e+18,2.1026060798625554e+19,5.164295634750136e+18,
2019-06-22 00:00:00 UTC,,5.562511354282394e+18,3.7083409028549294e+18,,,,1.4833363611419717e+18,2.5958386319984507e+18,3.708340902854929e+17,4.450009083425915e+18,,7.045847715424366e+18,2.3733381778271547e+19,3.3375068125694356e+18,
2019-06-23 00:00:00 UTC,,8.06363295523872e+18,4.764874019004698e+18,,,,1.0995863120780072e+18,4.3983452483120287e+18,7.330575413853381e+17,5.864460331082705e+18,,7.69710418454605e+18,3.07884167381842e+19,2.9322301655413524e+18,
2019-06-24 00:00:00 UTC,,6.631583572493746e+18,3.684213095829859e+18,,,,7.368426191659718e+17,4.052634405412845e+18,1.1052639287489577e+18,7.736847501242704e+18,,6.263162262910761e+18,2.87368621474729e+19,6.263162262910761e+18,
2019-06-25 00:00:00 UTC,,6.616569764722167e+18,5.881395346419704e+18,,,,3.675872091512315e+17,2.940697673209852e+18,3.675872091512315e+17,5.881395346419704e+18,,5.146220928117241e+18,2.0952470921620197e+19,5.513808137268473e+18,
2019-06-26 00:00:00 UTC,,7.414867295272279e+18,7.785610660035892e+18,,,,7.414867295272279e+17,1.1122300942908417e+18,7.414867295272279e+17,8.527097389563122e+18,,5.190407106690596e+18,2.632277889821659e+19,3.3366902828725253e+18,
2019-06-27 00:00:00 UTC,,7.045415573182593e+18,5.088355691742984e+18,,,,1.5656479051516874e+18,2.348471857727531e+18,3.9141197628792186e+17,8.611063478334281e+18,,5.479767668030905e+18,2.113624671954778e+19,3.9141197628792187e+18,
2019-06-28 00:00:00 UTC,,8.24129722141548e+18,5.494198147610321e+18,,,,3.924427248293086e+17,2.7470990738051604e+18,3.924427248293086e+17,7.456411771756862e+18,,4.3168699731223946e+18,2.9433204362198143e+19,5.494198147610321e+18,
2019-06-29 00:00:00 UTC,,8.71209350893525e+18,6.732072256904511e+18,,,,7.920085008122954e+17,4.356046754467625e+18,,8.71209350893525e+18,,7.128076507310659e+18,2.6928289027618046e+19,5.14805525527992e+18,3.960042504061477e+17
2019-06-30 00:00:00 UTC,,5.902069074975582e+18,5.115126531645505e+18,,,,7.869425433300776e+17,3.541241444985349e+18,7.869425433300776e+17,8.262896704965816e+18,,4.721655259980465e+18,2.714951774488768e+19,3.541241444985349e+18,
2019-07-01 00:00:00 UTC,,7.079458598092801e+18,5.1129423208448e+18,,,,1.1799097663488e+18,7.866065108992e+17,3.933032554496e+17,7.866065108992001e+18,,3.1464260435968e+18,2.63513181151232e+19,3.9330325544960005e+18,3.933032554496e+17
2019-07-02 00:00:00 UTC,,5.907593887991412e+18,3.938395925327608e+18,,,,1.969197962663804e+18,2.7568771477293256e+18,,7.876791850655216e+18,,5.11991470292589e+18,2.8750290254891536e+19,5.907593887991412e+18,
2019-07-03 00:00:00 UTC,,9.061766479842337e+18,5.121868010345669e+18,,3.939898469496669e+17,,3.939898469496669e+17,2.363939081698001e+18,,1.1425705561540338e+19,,7.485807092043671e+18,2.6791309592577343e+19,4.3338883164463355e+18,3.939898469496669e+17
2019-07-04 00:00:00 UTC,,9.103443322726565e+18,6.332830137548915e+18,,,,3.958018835968072e+17,4.3538207195648794e+18,,6.728632021145722e+18,,5.937028253952108e+18,2.6914528084582887e+19,6.332830137548915e+18,
2019-07-05 00:00:00 UTC,,7.473451851289722e+18,7.473451851289722e+18,,,,3.933395711205117e+17,3.9333957112051164e+18,3.933395711205117e+17,7.473451851289722e+18,,5.900093566807675e+18,3.540056140084605e+19,5.900093566807675e+18,
2019-07-06 00:00:00 UTC,,9.51228147975035e+18,9.115936418094087e+18,,,,1.1890351849687939e+18,1.981725308281323e+18,,6.737866048156498e+18,,6.737866048156498e+18,2.8933189500907315e+19,6.341520986500233e+18,
2019-07-07 00:00:00 UTC,,7.575843475460326e+18,4.784743247659153e+18,,,,3.987286039715961e+17,1.9936430198579807e+18,,5.18347185163075e+18,,7.17711487148873e+18,2.9107188089926517e+19,4.784743247659153e+18,
2019-07-08 00:00:00 UTC,,7.840457778827651e+18,6.272366223062121e+18,,,,1.1760686668241477e+18,3.9202288894138255e+18,3.920228889413826e+17,7.448434889886268e+18,,5.488320445179356e+18,3.175385400425199e+19,5.488320445179356e+18,
2019-07-09 00:00:00 UTC,,8.467319482216972e+18,8.043953508106125e+18,,,,8.467319482216974e+17,2.9635618187759406e+18,4.233659741108487e+17,9.73741740454952e+18,,4.233659741108486e+18,2.624869039487262e+19,4.233659741108486e+18,
2019-07-10 00:00:00 UTC,,6.322048257591538e+18,3.612599004338022e+18,,,,4.5157487554225274e+17,2.7094492532535163e+18,1.3547246266267581e+18,6.77362313313379e+18,,5.870473382049285e+18,2.5739767905908404e+19,5.418898506507033e+18,
2019-07-11 00:00:00 UTC,,7.686223524440905e+18,3.617046364442778e+18,,,,9.042615911106945e+17,9.042615911106945e+17,4.5213079555534726e+17,7.234092728885556e+18,,6.329831137774861e+18,2.803210932443153e+19,3.1649155688874307e+18,
2019-07-12 00:00:00 UTC,,7.164695763969298e+18,4.925728337728893e+18,,,,8.955869704961623e+17,1.7911739409923246e+18,8.955869704961623e+17,1.0747043645953946e+19,,4.925728337728893e+18,3.806244624608689e+19,4.03014136723273e+18,
2019-07-13 00:00:00 UTC,,9.073386011396455e+18,4.99036230626805e+18,,,,4.536693005698227e+17,1.814677202279291e+18,4.536693005698227e+17,6.351370207977518e+18,,4.99036230626805e+18,2.99421738376083e+19,5.444031606837873e+18,4.536693005698227e+17
2019-07-14 00:00:00 UTC,,1.078849106844884e+19,1.078849106844884e+19,,,,,1.348561383556105e+18,,9.889450146078102e+18,,2.2476023059268413e+18,2.6971227671122096e+19,3.146643228297578e+18,
2019-07-15 00:00:00 UTC,,8.072632456298112e+18,9.418071199014463e+18,,,,4.484795809054506e+17,1.7939183236218025e+18,4.484795809054506e+17,8.969591618109013e+18,,5.830234551770858e+18,2.466637694979979e+19,5.830234551770858e+18,
2019-07-16 00:00:00 UTC,,1.0463658795767855e+19,5.459300241270185e+18,,,,4.549416867725154e+17,5.9142419280427e+18,4.549416867725154e+17,9.098833735450308e+18,,5.459300241270185e+18,3.184591807407608e+19,4.549416867725154e+18,
2019-07-17 00:00:00 UTC,,8.985118001384255e+18,4.043303100622915e+18,,,,8.985118001384256e+17,3.1447913004844897e+18,8.985118001384256e+17,8.08660620124583e+18,,4.941814900761341e+18,2.47090745038067e+19,3.5940472005537024e+18,4.492559000692128e+17
2019-07-18 00:00:00 UTC,,5.406043398090278e+18,5.856547014597801e+18,,,,4.505036165075232e+17,1.8020144660300928e+18,,6.307050631105325e+18,,4.955539781582755e+18,2.52282025244213e+19,4.505036165075232e+18,
2019-07-19 00:00:00 UTC,,8.521406538898349e+18,4.93344589094115e+18,,,,4.4849508099465e+17,1.7939803239786e+18,4.4849508099465e+17,6.278931133925101e+18,,3.5879606479572e+18,2.33217442117218e+19,3.5879606479572e+18,
2019-07-20 00:00:00 UTC,,9.91119425615005e+18,4.955597128075025e+18,,,,1.3515264894750067e+18,3.604070638600018e+18,,9.460685426325047e+18,,6.757632447375033e+18,3.829325053512519e+19,5.406105957900027e+18,
2019-07-21 00:00:00 UTC,,8.08837966167596e+18,4.04418983083798e+18,,,,,3.145480979540651e+18,,8.08837966167596e+18,,4.942898682135309e+18,3.010674651846052e+19,8.537734087324625e+18,
2019-07-22 00:00:00 UTC,,8.127216491950526e+18,5.869656355297603e+18,,,,4.515120273305848e+17,1.8060481093223393e+18,4.515120273305848e+17,8.578728519281112e+18,,6.321168382628188e+18,3.1605841913140937e+19,7.675704464619943e+18,4.515120273305848e+17
2019-07-23 00:00:00 UTC,,6.722774499396451e+18,7.170959466022881e+18,,,,,2.2409248331321505e+18,,6.274589532770021e+18,,4.930034632890732e+18,2.8683837864091525e+19,8.067329399275742e+18,
2019-07-24 00:00:00 UTC,,7.181462932668582e+18,5.386097199501436e+18,,,,8.976828665835727e+17,2.2442071664589315e+18,4.488414332917864e+17,9.874511532419297e+18,,7.181462932668582e+18,2.5135120264340034e+19,4.0395728996260767e+18,
2019-07-25 00:00:00 UTC,,8.94354428482372e+18,6.707658213617791e+18,,,,1.3415316427235581e+18,2.6830632854471163e+18,4.4717721424118605e+17,8.94354428482372e+18,,5.813303785135418e+18,2.9066518925677093e+19,3.130240499688302e+18,
2019-07-26 00:00:00 UTC,,9.413337691453196e+18,5.379050109401826e+18,,,,8.965083515669711e+17,2.2412708789174277e+18,8.965083515669711e+17,8.965083515669711e+18,,4.930795933618341e+18,3.7653350765812785e+19,4.03428758205137e+18,
2019-07-27 00:00:00 UTC,,8.519098048117538e+18,8.070724466637667e+18,,4.483735814798704e+17,,,2.6902414888792223e+18,,8.519098048117538e+18,,6.277230140718185e+18,3.0041029959151317e+19,3.586988651838963e+18,
