Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2017-03-20 00:00:00 UTC,0.0466198667074017,0.156485103375205,0.215638643135616,0.293148282530928,0.0500631284633177,0.182989049016089,0.0763905731617265,0.496295087920181,0.0840387972114785,0.965514686390298
2017-03-21 00:00:00 UTC,0.0394023925977107,0.111429976345127,0.176102625292152,0.259623491931904,0.0392080137269784,0.0401272571917077,0.0715881463342731,0.330225229926649,0.0499875959113524,0.8499633566218261
2017-03-22 00:00:00 UTC,0.0409264992511327,0.145893678538982,0.182705191191242,0.309657429234876,0.0607863572805456,0.0422605647171048,0.0869543008182749,0.419947398927016,0.0842179295169361,0.8372947465580215
2017-03-23 00:00:00 UTC,0.033334148609098,0.12507815864911,0.170592785299686,0.321488626171869,0.0414015339325864,0.0617605675509399,0.0702984622820129,0.413192192517783,0.080663358054762,1.2464240316042834
2017-03-24 00:00:00 UTC,0.0421323171610454,0.199068827537013,0.19598826495726,0.36589605553223,0.0550235450193285,0.0699201817770783,0.111800853265671,0.371257555869181,0.165411205916378,2.757398708692891
2017-03-25 00:00:00 UTC,0.0428447283377181,0.191376393314081,0.202874700175499,0.38393029941815,0.0495619871227307,0.0697077188632927,0.0799857647165765,0.42599577117638,0.108312129829278,4.646437515239026
2017-03-26 00:00:00 UTC,0.0329397497459131,0.197227733232162,0.185340885604638,0.411793644216912,0.0437676969301071,0.0672788979825451,0.820622687561864,0.398819556017419,0.0764595817900065,4.4782876958076665
2017-03-27 00:00:00 UTC,0.0356158758415979,0.128944863811977,0.160183744600741,0.302622524572304,0.0347918337769015,0.0831072281456749,0.304640092586827,0.311410661936074,0.0818685602301606,4.606745686404721
2017-03-28 00:00:00 UTC,0.0260413448039619,0.0945808245094582,0.152019438742841,0.283494389557378,0.0349376470797633,0.0415251421586212,0.0705362281713173,0.183469312952543,0.0598971824347745,4.210167712535604
2017-03-29 00:00:00 UTC,0.0244307899383233,0.0985806931091789,0.147599262356364,0.348455181798314,0.0358220935289453,0.0534536862240723,0.0791906762324764,0.245108673923009,0.071476903843471,4.591682862139356
2017-03-30 00:00:00 UTC,0.0306576243970204,0.123233155064713,0.185742033732889,0.194541082827262,0.0289875423946611,0.0326632896590784,0.0659846523175864,0.228752853388482,0.0990304825977149,4.890570036287358
2017-03-31 00:00:00 UTC,0.0279082258844521,0.148901795130031,0.181623075540304,0.15687472709175,0.0288092037333947,0.0297993540101036,0.0717958553667205,0.195925163031541,0.0942285328287924,4.295190983418938
2017-04-01 00:00:00 UTC,0.0264005977923973,0.119068210339165,0.173271659273182,0.146124460445029,0.0328355293830663,0.0405116911006912,0.0700166850565538,0.256255209993434,0.078493763456383,3.5704041327208245
2017-04-02 00:00:00 UTC,0.0285108792250493,0.107527970796417,0.168016975909058,0.177334807193385,0.0309874163072064,0.0226044431003636,0.0658234565312146,0.229900757475764,0.0906658622287097,3.8542639564588854
2017-04-03 00:00:00 UTC,0.0220631375016748,0.10319240521318,0.129264034875462,0.222207569872602,0.029558140495142,0.025142852280631,0.061217398636615,0.174127233350495,0.0805096448522348,3.357969101464563
2017-04-04 00:00:00 UTC,0.0175353076285944,0.103377696765381,0.159199940855108,0.206022982137606,0.0268407482152569,0.0118374984783825,0.0530893500482339,0.145709950468511,0.0675770582996637,3.5111614746229054
2017-04-05 00:00:00 UTC,0.0205563610194319,0.0974183148837477,0.178142362702096,0.210244788442884,0.0302727984544945,0.0122023173365342,0.0508666578963595,0.187904045511141,0.0754941518567822,5.28472829226462
2017-04-06 00:00:00 UTC,0.0230648701637938,0.0846282953457086,0.184109929777759,0.156205444878214,0.0196309162362395,0.0210759520228361,0.064254295276056,0.209011741086193,0.0816993329691519,4.934125273653023
2017-04-07 00:00:00 UTC,0.0211896569448334,0.114609951709106,0.152662749546603,0.126779694907353,0.012360723157991,0.0230783620619356,0.0633957432160923,0.199153888609536,0.0680224923966164,3.5662637294564163
2017-04-08 00:00:00 UTC,0.0296054281971316,0.101128637379166,0.155204966365788,0.163622574664378,0.0164385682480775,0.0242611704104944,0.099933852560814,0.215856610048608,0.0898815551789743,3.1592347914388004
2017-04-09 00:00:00 UTC,0.028779740429278,0.0718582333485652,0.156653704713613,0.180828399439024,0.0118361257590275,0.0045464192268463,0.145721856983171,0.222188157646805,0.0945337107812382,5.5263478305428775
2017-04-10 00:00:00 UTC,0.0336372042951544,0.0977235446261994,0.154982942677053,0.134571686139325,0.0125573316710538,0.0180098542693904,0.152768829449206,0.239800052255683,0.0781994051873983,4.543167155181372
2017-04-11 00:00:00 UTC,0.0281181382904914,0.0845452244038532,0.132389615691085,0.118745345383193,0.0155507819762626,0.00435952202608147,0.0705242314473363,0.187602419657508,0.0529002819536807,4.303444747810549
2017-04-12 00:00:00 UTC,0.0401631468914821,0.103556073997735,0.161399455027178,0.110796106109496,0.0247798371800354,0.0064167476321212,0.0611946829514668,0.285152188020046,0.0657907480795842,4.466006587751926
2017-04-13 00:00:00 UTC,0.0360417678763223,0.119112221214644,0.138738998858745,0.17879496171653,0.0301169331219261,0.0116608727349508,0.060289534857252,0.299914551733225,0.0494022017524555,3.206246605477054
