Time,
2018-10-17 00:00:00 UTC,260362.0
2018-10-18 00:00:00 UTC,253450.0
2018-10-19 00:00:00 UTC,253826.0
2018-10-20 00:00:00 UTC,227821.0
2018-10-21 00:00:00 UTC,211505.0
2018-10-22 00:00:00 UTC,255324.0
2018-10-23 00:00:00 UTC,253463.0
2018-10-24 00:00:00 UTC,254091.0
2018-10-25 00:00:00 UTC,254599.0
2018-10-26 00:00:00 UTC,253002.0
2018-10-27 00:00:00 UTC,233749.0
2018-10-28 00:00:00 UTC,219860.0
2018-10-29 00:00:00 UTC,269754.0
2018-10-30 00:00:00 UTC,283327.0
2018-10-31 00:00:00 UTC,288283.0
2018-11-01 00:00:00 UTC,281941.0
2018-11-02 00:00:00 UTC,292704.0
2018-11-03 00:00:00 UTC,249564.0
2018-11-04 00:00:00 UTC,226247.0
2018-11-05 00:00:00 UTC,296283.0
2018-11-06 00:00:00 UTC,285451.0
2018-11-07 00:00:00 UTC,293734.0
2018-11-08 00:00:00 UTC,277597.0
2018-11-09 00:00:00 UTC,283896.0
2018-11-10 00:00:00 UTC,252499.0
2018-11-11 00:00:00 UTC,246991.0
2018-11-12 00:00:00 UTC,300006.0
2018-11-13 00:00:00 UTC,279160.0
2018-11-14 00:00:00 UTC,292755.0
2018-11-15 00:00:00 UTC,291525.0
2018-11-16 00:00:00 UTC,283124.0
2018-11-17 00:00:00 UTC,262649.0
